wavelength,window,geomag,period,lag_hours,spearman_r,n
284,13,quiet_kp3,full,60,0.5769919186994918,400
284,13,quiet_kp3,full,63,0.5670390729312543,397
284,13,quiet_kp3,full,66,0.5642059631549284,394
284,13,quiet_kp3,full,69,0.5580253506084709,391
284,13,quiet_kp3,full,72,0.5428608706111158,389
284,13,quiet_kp3,full,75,0.5316808822166847,388
284,13,quiet_kp3,full,78,0.5284090452664979,386
284,13,quiet_kp3,full,81,0.5235945979659071,383
284,13,quiet_kp3,full,84,0.5102316279344404,380
284,13,quiet_kp3,full,87,0.4945590196874129,377
284,13,quiet_kp3,full,90,0.4893849129593811,375
284,13,quiet_kp3,full,93,0.49029057740413934,373
284,13,quiet_kp3,full,96,0.47943657073297974,372
284,13,quiet_kp3,full,99,0.46223430630003975,371
284,13,quiet_kp3,full,102,0.46803688630305806,369
284,13,quiet_kp3,full,105,0.4727894307545169,366
284,13,quiet_kp3,full,108,0.4571656373470171,366
284,13,quiet_kp3,full,111,0.43708057045133175,365
284,13,quiet_kp3,full,114,0.44619393665099344,363
284,13,quiet_kp3,full,117,0.4573070633514375,362
284,13,quiet_kp3,full,120,0.43795986497283607,362
304,13,quiet_kp3,full,0,0.5903777405655182,405
304,13,quiet_kp3,full,3,0.5912164615476326,405
304,13,quiet_kp3,full,6,0.591680530943078,405
304,13,quiet_kp3,full,9,0.5908678224144255,405
304,13,quiet_kp3,full,12,0.5961233178735574,404
304,13,quiet_kp3,full,15,0.6016222300476533,404
304,13,quiet_kp3,full,18,0.6004806936010071,403
304,13,quiet_kp3,full,21,0.6140903989794042,402
304,13,quiet_kp3,full,24,0.6287957662598352,404
304,13,quiet_kp3,full,27,0.6296181644632619,404
304,13,quiet_kp3,full,30,0.6344601831762007,403
304,13,quiet_kp3,full,33,0.642935178996326,402
304,13,quiet_kp3,full,36,0.644086517161413,402
304,13,quiet_kp3,full,39,0.6372163550606466,402
304,13,quiet_kp3,full,42,0.634111177280679,401
304,13,quiet_kp3,full,45,0.6311409446309039,400
304,13,quiet_kp3,full,48,0.6272047188424996,402
304,13,quiet_kp3,full,51,0.6226518563118858,403
304,13,quiet_kp3,full,54,0.6167824577661805,402
304,13,quiet_kp3,full,57,0.6134644731454946,401
304,13,quiet_kp3,full,60,0.6057735360846005,400
304,13,quiet_kp3,full,63,0.5971211680108811,397
304,13,quiet_kp3,full,66,0.5908471501942608,394
304,13,quiet_kp3,full,69,0.5811372040454978,391
304,13,quiet_kp3,full,72,0.5684970715289004,389
304,13,quiet_kp3,full,75,0.5589103527703938,388
304,13,quiet_kp3,full,78,0.5579374555636756,386
304,13,quiet_kp3,full,81,0.5509888094131479,383
304,13,quiet_kp3,full,84,0.534580827028617,380
304,13,quiet_kp3,full,87,0.5175443900682345,377
304,13,quiet_kp3,full,90,0.5175735578564115,375
304,13,quiet_kp3,full,93,0.5252730796783581,373
304,13,quiet_kp3,full,96,0.5171707880396459,372
304,13,quiet_kp3,full,99,0.4965142866542745,371
304,13,quiet_kp3,full,102,0.4956180199287304,369
304,13,quiet_kp3,full,105,0.502577755803729,366
304,13,quiet_kp3,full,108,0.48653860392314274,366
304,13,quiet_kp3,full,111,0.463780436944596,365
304,13,quiet_kp3,full,114,0.46874195618545195,363
304,13,quiet_kp3,full,117,0.48006775895711007,362
304,13,quiet_kp3,full,120,0.4619914520909441,362
1175,13,quiet_kp3,full,0,0.751554695699455,405
1175,13,quiet_kp3,full,3,0.7579429207288546,405
1175,13,quiet_kp3,full,6,0.7485311092685624,405
1175,13,quiet_kp3,full,9,0.7319877307927839,405
1175,13,quiet_kp3,full,12,0.727088093424727,404
1175,13,quiet_kp3,full,15,0.7307047164600661,404
1175,13,quiet_kp3,full,18,0.72977696828977,403
1175,13,quiet_kp3,full,21,0.7448680435868219,402
1175,13,quiet_kp3,full,24,0.7658390818403592,404
1175,13,quiet_kp3,full,27,0.7748230406167167,404
1175,13,quiet_kp3,full,30,0.7747213982907124,403
1175,13,quiet_kp3,full,33,0.7781722502011331,402
1175,13,quiet_kp3,full,36,0.7747858419578253,402
1175,13,quiet_kp3,full,39,0.7623701200315753,402
1175,13,quiet_kp3,full,42,0.7601347377824098,401
1175,13,quiet_kp3,full,45,0.7579521122007012,400
1175,13,quiet_kp3,full,48,0.7636919515588275,402
1175,13,quiet_kp3,full,51,0.7515291879545348,403
1175,13,quiet_kp3,full,54,0.7386541793362968,402
1175,13,quiet_kp3,full,57,0.7351740052852943,401
1175,13,quiet_kp3,full,60,0.7264732904580653,400
1175,13,quiet_kp3,full,63,0.721880335192488,397
1175,13,quiet_kp3,full,66,0.714949677572516,394
1175,13,quiet_kp3,full,69,0.6993168504860139,391
1175,13,quiet_kp3,full,72,0.682637316040438,389
1175,13,quiet_kp3,full,75,0.6744066890228505,388
1175,13,quiet_kp3,full,78,0.6707246322380677,386
1175,13,quiet_kp3,full,81,0.6606587819364893,383
1175,13,quiet_kp3,full,84,0.6474732840036435,380
1175,13,quiet_kp3,full,87,0.6322656515246391,377
1175,13,quiet_kp3,full,90,0.6250793036750484,375
1175,13,quiet_kp3,full,93,0.6314953976842047,373
1175,13,quiet_kp3,full,96,0.6317501706926989,372
1175,13,quiet_kp3,full,99,0.6263154555303065,371
1175,13,quiet_kp3,full,102,0.6235564567749086,369
1175,13,quiet_kp3,full,105,0.6178795056573317,366
1175,13,quiet_kp3,full,108,0.5904235028768531,366
1175,13,quiet_kp3,full,111,0.5696256135510571,365
1175,13,quiet_kp3,full,114,0.5805425112306076,363
1175,13,quiet_kp3,full,117,0.5863430261156316,362
1175,13,quiet_kp3,full,120,0.5633058407760634,362
1216,13,quiet_kp3,full,0,0.6443122144726788,405
1216,13,quiet_kp3,full,3,0.6615418520505582,405
1216,13,quiet_kp3,full,6,0.6729114619179488,405
1216,13,quiet_kp3,full,9,0.660433974431926,405
1216,13,quiet_kp3,full,12,0.6479637045590414,404
1216,13,quiet_kp3,full,15,0.6539727256431184,404
1216,13,quiet_kp3,full,18,0.6611341127446325,403
1216,13,quiet_kp3,full,21,0.660320514590713,402
1216,13,quiet_kp3,full,24,0.6646078503632,404
1216,13,quiet_kp3,full,27,0.6777673135386326,404
1216,13,quiet_kp3,full,30,0.6832741068262598,403
1216,13,quiet_kp3,full,33,0.6707763940764732,402
1216,13,quiet_kp3,full,36,0.6579507861581925,402
1216,13,quiet_kp3,full,39,0.6570355157253341,402
1216,13,quiet_kp3,full,42,0.6567968139353111,401
1216,13,quiet_kp3,full,45,0.6452774079837998,400
1216,13,quiet_kp3,full,48,0.6394229787924175,402
1216,13,quiet_kp3,full,51,0.6494139747666111,403
1216,13,quiet_kp3,full,54,0.6518146875690667,402
1216,13,quiet_kp3,full,57,0.6350768600885847,401
1216,13,quiet_kp3,full,60,0.614405527534547,400
1216,13,quiet_kp3,full,63,0.6091575348692168,397
1216,13,quiet_kp3,full,66,0.6086413606748831,394
1216,13,quiet_kp3,full,69,0.5940634447759038,391
1216,13,quiet_kp3,full,72,0.5809128512279601,389
1216,13,quiet_kp3,full,75,0.5885782128488685,388
1216,13,quiet_kp3,full,78,0.5919149493315056,386
1216,13,quiet_kp3,full,81,0.5740060643445929,383
1216,13,quiet_kp3,full,84,0.5512458352787835,380
1216,13,quiet_kp3,full,87,0.5418943166558721,377
1216,13,quiet_kp3,full,90,0.5467477528729093,375
1216,13,quiet_kp3,full,93,0.5453928050979497,373
1216,13,quiet_kp3,full,96,0.5366848855432317,372
1216,13,quiet_kp3,full,99,0.5384276807892147,371
1216,13,quiet_kp3,full,102,0.5463677357102595,369
1216,13,quiet_kp3,full,105,0.532853888417385,366
1216,13,quiet_kp3,full,108,0.5067665860384971,366
1216,13,quiet_kp3,full,111,0.4988384173652533,365
1216,13,quiet_kp3,full,114,0.5126919790405476,363
1216,13,quiet_kp3,full,117,0.512848614534734,362
1216,13,quiet_kp3,full,120,0.5007389713038818,362
1335,13,quiet_kp3,full,0,0.6197635034439405,405
1335,13,quiet_kp3,full,3,0.6258775138597604,405
1335,13,quiet_kp3,full,6,0.6210760484915487,405
1335,13,quiet_kp3,full,9,0.620552728507662,405
1335,13,quiet_kp3,full,12,0.6301453801294108,404
1335,13,quiet_kp3,full,15,0.639497134163375,404
1335,13,quiet_kp3,full,18,0.6377761586387889,403
1335,13,quiet_kp3,full,21,0.6493736585538856,402
1335,13,quiet_kp3,full,24,0.6626098176401592,404
1335,13,quiet_kp3,full,27,0.6589868250679491,404
1335,13,quiet_kp3,full,30,0.6616533454389845,403
1335,13,quiet_kp3,full,33,0.6759591706264504,402
1335,13,quiet_kp3,full,36,0.6754757674533344,402
1335,13,quiet_kp3,full,39,0.6612529636613624,402
1335,13,quiet_kp3,full,42,0.6565463207652511,401
1335,13,quiet_kp3,full,45,0.6551375321095757,400
1335,13,quiet_kp3,full,48,0.6541535683401769,402
1335,13,quiet_kp3,full,51,0.6461456689722896,403
1335,13,quiet_kp3,full,54,0.6401409719654791,402
1335,13,quiet_kp3,full,57,0.6406924852048982,401
1335,13,quiet_kp3,full,60,0.6310938818367614,400
1335,13,quiet_kp3,full,63,0.6240631828710763,397
1335,13,quiet_kp3,full,66,0.6174006365655869,394
1335,13,quiet_kp3,full,69,0.6108318243685434,391
1335,13,quiet_kp3,full,72,0.6040095488747863,389
1335,13,quiet_kp3,full,75,0.6011500224856123,388
1335,13,quiet_kp3,full,78,0.599491515433195,386
1335,13,quiet_kp3,full,81,0.5965884430577011,383
1335,13,quiet_kp3,full,84,0.5871638562885514,380
1335,13,quiet_kp3,full,87,0.5703558282428421,377
1335,13,quiet_kp3,full,90,0.5711414267834793,375
1335,13,quiet_kp3,full,93,0.5812535466019448,373
1335,13,quiet_kp3,full,96,0.5772546180271537,372
1335,13,quiet_kp3,full,99,0.5573863142335449,371
1335,13,quiet_kp3,full,102,0.5529613653950876,369
1335,13,quiet_kp3,full,105,0.5592929115539779,366
1335,13,quiet_kp3,full,108,0.5442051435183457,366
1335,13,quiet_kp3,full,111,0.5261369665591539,365
1335,13,quiet_kp3,full,114,0.5334838441317598,363
1335,13,quiet_kp3,full,117,0.5458361417615736,362
1335,13,quiet_kp3,full,120,0.5296932393200781,362
1405,13,quiet_kp3,full,0,0.7969267370086764,405
1405,13,quiet_kp3,full,3,0.803049418242317,405
1405,13,quiet_kp3,full,6,0.8044974448183736,405
1405,13,quiet_kp3,full,9,0.8045066575623081,405
1405,13,quiet_kp3,full,12,0.8046304713184304,404
1405,13,quiet_kp3,full,15,0.8019416168250406,404
1405,13,quiet_kp3,full,18,0.7972271654038482,403
1405,13,quiet_kp3,full,21,0.8040804067384222,402
1405,13,quiet_kp3,full,24,0.8115869155153728,404
1405,13,quiet_kp3,full,27,0.8090891471281123,404
1405,13,quiet_kp3,full,30,0.8041807032449476,403
1405,13,quiet_kp3,full,33,0.808625172375162,402
1405,13,quiet_kp3,full,36,0.8053680657066271,402
1405,13,quiet_kp3,full,39,0.7898031115685102,402
1405,13,quiet_kp3,full,42,0.7791055942233968,401
1405,13,quiet_kp3,full,45,0.7705900661879136,400
1405,13,quiet_kp3,full,48,0.7662319886369776,402
1405,13,quiet_kp3,full,51,0.7502855596474058,403
1405,13,quiet_kp3,full,54,0.7417010785875576,402
1405,13,quiet_kp3,full,57,0.735918599024826,401
1405,13,quiet_kp3,full,60,0.7229503309395683,400
1405,13,quiet_kp3,full,63,0.7200148517566843,397
1405,13,quiet_kp3,full,66,0.7104280901119457,394
1405,13,quiet_kp3,full,69,0.699632428222125,391
1405,13,quiet_kp3,full,72,0.6901439058648929,389
1405,13,quiet_kp3,full,75,0.6854278234440807,388
1405,13,quiet_kp3,full,78,0.6827129331286458,386
1405,13,quiet_kp3,full,81,0.6841006606017526,383
1405,13,quiet_kp3,full,84,0.6736581861443128,380
1405,13,quiet_kp3,full,87,0.6555390276960342,377
1405,13,quiet_kp3,full,90,0.6497640232108317,375
1405,13,quiet_kp3,full,93,0.6509288108252349,373
1405,13,quiet_kp3,full,96,0.6426034057418483,372
1405,13,quiet_kp3,full,99,0.6207126524838028,371
1405,13,quiet_kp3,full,102,0.6156298663456671,369
1405,13,quiet_kp3,full,105,0.6195159739844124,366
1405,13,quiet_kp3,full,108,0.5988114432850278,366
1405,13,quiet_kp3,full,111,0.5764702398432469,365
1405,13,quiet_kp3,full,114,0.5776104859480048,363
1405,13,quiet_kp3,full,117,0.5845361037284248,362
1405,13,quiet_kp3,full,120,0.5775902161590668,362
256,13,all,2404,0,0.8388260286148661,206
256,13,all,2404,3,0.8504450418576144,205
256,13,all,2404,6,0.861150179163339,204
256,13,all,2404,9,0.8521321126607011,203
256,13,all,2404,12,0.8449225850457995,202
256,13,all,2404,15,0.8567932614156939,201
256,13,all,2404,18,0.8574964374109354,200
256,13,all,2404,21,0.8512121212121212,199
256,13,all,2404,24,0.8424672199638401,198
256,13,all,2404,27,0.8429802008482213,197
256,13,all,2404,30,0.8463594418634304,196
256,13,all,2404,33,0.8350920066678533,195
256,13,all,2404,36,0.8248532088604732,194
256,13,all,2404,39,0.821921238181721,193
256,13,all,2404,42,0.8100059680438381,192
256,13,all,2404,45,0.799894943510609,191
256,13,all,2404,48,0.7888630826630276,190
256,13,all,2404,51,0.7827583142252795,189
256,13,all,2404,54,0.7763131042229915,188
256,13,all,2404,57,0.760683258765539,187
256,13,all,2404,60,0.7395260363002298,186
256,13,all,2404,63,0.7220253212539327,185
256,13,all,2404,66,0.708813160987074,184
256,13,all,2404,69,0.6920981726755071,183
256,13,all,2404,72,0.6703873972237345,182
256,13,all,2404,75,0.6537550846943112,181
256,13,all,2404,78,0.6435815920244452,180
256,13,all,2404,81,0.6274851965769046,179
256,13,all,2404,84,0.6055212680957818,178
256,13,all,2404,87,0.5806231713439866,177
256,13,all,2404,90,0.5643781642086728,176
256,13,all,2404,93,0.5503425884460368,175
256,13,all,2404,96,0.5222369657450383,174
256,13,all,2404,99,0.4914314586220803,173
256,13,all,2404,102,0.4808017489617308,172
256,13,all,2404,105,0.46114431084551327,171
256,13,all,2404,108,0.42107827871104847,170
256,13,all,2404,111,0.3923226095171797,169
256,13,all,2404,114,0.3828792119902208,168
256,13,all,2404,117,0.363628165356035,167
256,13,all,2404,120,0.3222711204097829,166
284,13,all,2404,0,0.8299114236393524,206
284,13,all,2404,3,0.8353136186987226,205
284,13,all,2404,6,0.8561279516011618,204
284,13,all,2404,9,0.8538922568002961,203
284,13,all,2404,12,0.8387276416046868,202
284,13,all,2404,15,0.8432259494606176,201
284,13,all,2404,18,0.8466541663541589,200
284,13,all,2404,21,0.8460545149992386,199
284,13,all,2404,24,0.831628531830047,198
284,13,all,2404,27,0.8277297998110182,197
284,13,all,2404,30,0.8336093203388346,196
284,13,all,2404,33,0.823343960899189,195
284,13,all,2404,36,0.802457955483969,194
284,13,all,2404,39,0.7929831472677741,193
284,13,all,2404,42,0.7869510077855846,192
284,13,all,2404,45,0.7814067236153209,191
284,13,all,2404,48,0.7664247879734241,190
284,13,all,2404,51,0.7536465276666846,189
284,13,all,2404,54,0.7518344539621135,188
284,13,all,2404,57,0.7434237811927666,187
284,13,all,2404,60,0.7216789672197641,186
284,13,all,2404,63,0.7026818543648838,185
284,13,all,2404,66,0.695170580416482,184
284,13,all,2404,69,0.6880193932938053,183
284,13,all,2404,72,0.6675209583460647,182
284,13,all,2404,75,0.648863659360897,181
284,13,all,2404,78,0.6417872979618713,180
284,13,all,2404,81,0.6271085723850772,179
284,13,all,2404,84,0.5954013547831805,178
284,13,all,2404,87,0.563964006855837,177
284,13,all,2404,90,0.5543605546995377,176
284,13,all,2404,93,0.5439946260635916,175
284,13,all,2404,96,0.5109860759133232,174
284,13,all,2404,99,0.47464203104792546,173
284,13,all,2404,102,0.4684510038370559,172
284,13,all,2404,105,0.45190678474572205,171
284,13,all,2404,108,0.4031033029842271,170
284,13,all,2404,111,0.36272935209586793,169
284,13,all,2404,114,0.35781606693628815,168
284,13,all,2404,117,0.34902655961742607,167
284,13,all,2404,120,0.30337703563300567,166
304,13,all,2404,0,0.844476246366516,206
304,13,all,2404,3,0.8522558537978298,205
304,13,all,2404,6,0.8673611749157191,204
304,13,all,2404,9,0.8636182366425574,203
304,13,all,2404,12,0.8551693563592077,202
304,13,all,2404,15,0.8623570267474508,201
304,13,all,2404,18,0.8686027150678768,200
304,13,all,2404,21,0.8633759707629055,199
304,13,all,2404,24,0.849958916254863,198
304,13,all,2404,27,0.8500607441869228,197
304,13,all,2404,30,0.8571125756042363,196
304,13,all,2404,33,0.8463529107122626,195
304,13,all,2404,36,0.8271591343328965,194
304,13,all,2404,39,0.8205090540035254,193
304,13,all,2404,42,0.8194158098906765,192
304,13,all,2404,45,0.8136332322953982,191
304,13,all,2404,48,0.7961780542105703,190
304,13,all,2404,51,0.7875006665600172,189
304,13,all,2404,54,0.787154578143314,188
304,13,all,2404,57,0.7733365387085764,187
304,13,all,2404,60,0.7482724055779084,186
304,13,all,2404,63,0.7302926348508397,185
304,13,all,2404,66,0.7220030436708983,184
304,13,all,2404,69,0.7082468493730076,183
304,13,all,2404,72,0.6885395195330889,182
304,13,all,2404,75,0.674302309108939,181
304,13,all,2404,78,0.6657942117555068,180
304,13,all,2404,81,0.6499278136965665,179
304,13,all,2404,84,0.6210543562332901,178
304,13,all,2404,87,0.596624452485241,177
304,13,all,2404,90,0.593334800792428,176
304,13,all,2404,93,0.5843394536497984,175
304,13,all,2404,96,0.5596981690822631,174
304,13,all,2404,99,0.5287232711107815,173
304,13,all,2404,102,0.5188633635439587,172
304,13,all,2404,105,0.50203038375693,171
304,13,all,2404,108,0.46215277141688194,170
304,13,all,2404,111,0.4266272189349113,169
304,13,all,2404,114,0.4171977262718857,168
304,13,all,2404,117,0.40488987601389304,167
304,13,all,2404,120,0.3678561824871615,166
1175,13,all,2404,0,0.8028491319104833,206
1175,13,all,2404,3,0.8197601370645344,205
1175,13,all,2404,6,0.8459986854287552,204
1175,13,all,2404,9,0.8349036439430673,203
1175,13,all,2404,12,0.8110534970856104,202
1175,13,all,2404,15,0.8064016550908822,201
1175,13,all,2404,18,0.8162454061351535,200
1175,13,all,2404,21,0.8209867519415258,199
1175,13,all,2404,24,0.810583451019132,198
1175,13,all,2404,27,0.8096431004335285,197
1175,13,all,2404,30,0.8181721107029302,196
1175,13,all,2404,33,0.8068701548819367,195
1175,13,all,2404,36,0.7830753616876152,194
1175,13,all,2404,39,0.7755094546231505,193
1175,13,all,2404,42,0.7819205571982748,192
1175,13,all,2404,45,0.7828706255166712,191
1175,13,all,2404,48,0.7715387946305555,190
1175,13,all,2404,51,0.775516806199897,189
1175,13,all,2404,54,0.7774111578867523,188
1175,13,all,2404,57,0.754871375142682,187
1175,13,all,2404,60,0.7166903664057364,186
1175,13,all,2404,63,0.7053466509988249,185
1175,13,all,2404,66,0.7087938972472115,184
1175,13,all,2404,69,0.6924114730600832,183
1175,13,all,2404,72,0.66348405692668,182
1175,13,all,2404,75,0.6455163620909476,181
1175,13,all,2404,78,0.6479418089035669,180
1175,13,all,2404,81,0.6246981775573829,179
1175,13,all,2404,84,0.5724251512614251,178
1175,13,all,2404,87,0.5386441543602084,177
1175,13,all,2404,90,0.5422408100374202,176
1175,13,all,2404,93,0.5453537841468876,175
1175,13,all,2404,96,0.5108220621316096,174
1175,13,all,2404,99,0.46710023130658096,173
1175,13,all,2404,102,0.4539258483619992,172
1175,13,all,2404,105,0.4282405740754074,171
1175,13,all,2404,108,0.3676760645086437,170
1175,13,all,2404,111,0.3258241758241759,169
1175,13,all,2404,114,0.32343175019361114,168
1175,13,all,2404,117,0.30822090758242554,167
1175,13,all,2404,120,0.255262968039824,166
1216,13,all,2404,0,0.8110293183978694,206
1216,13,all,2404,3,0.8431168252287891,205
1216,13,all,2404,6,0.8551540380660255,204
1216,13,all,2404,9,0.822675878135481,203
1216,13,all,2404,12,0.813458678416919,202
1216,13,all,2404,15,0.8447968080390128,201
1216,13,all,2404,18,0.8580634515862897,200
1216,13,all,2404,21,0.8378056951423787,199
1216,13,all,2404,24,0.8303670328260283,198
1216,13,all,2404,27,0.8557019485228332,197
1216,13,all,2404,30,0.8557706253137727,196
1216,13,all,2404,33,0.8149266050591528,195
1216,13,all,2404,36,0.7961762397636549,194
1216,13,all,2404,39,0.8185944260456172,193
1216,13,all,2404,42,0.8189682066028268,192
1216,13,all,2404,45,0.7934279415817029,191
1216,13,all,2404,48,0.7836860913190482,190
1216,13,all,2404,51,0.8035212143834766,189
1216,13,all,2404,54,0.7978497653090895,188
1216,13,all,2404,57,0.7529187877809139,187
1216,13,all,2404,60,0.7191911939540023,186
1216,13,all,2404,63,0.7232610590955612,185
1216,13,all,2404,66,0.7239987671206487,184
1216,13,all,2404,69,0.6950764844563848,183
1216,13,all,2404,72,0.6763034085740363,182
1216,13,all,2404,75,0.6799728816303402,181
1216,13,all,2404,78,0.6653806187433768,180
1216,13,all,2404,81,0.6199422509572532,179
1216,13,all,2404,84,0.58162371838724,178
1216,13,all,2404,87,0.5750419833451637,177
1216,13,all,2404,90,0.5781576051067576,176
1216,13,all,2404,93,0.5589072995969548,175
1216,13,all,2404,96,0.5364765511546455,174
1216,13,all,2404,99,0.5285216311054045,173
1216,13,all,2404,102,0.5147833961836975,172
1216,13,all,2404,105,0.4667218662250703,171
1216,13,all,2404,108,0.4186112688613285,170
1216,13,all,2404,111,0.4046541693600517,169
